author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Margarita Tsoutsoura,Drivers of Effort: Evidence From Employee Absenteeism,Cornell University,Jan. 7 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Lescaze",Association of Financial Economists,"Talent, Human Capital and Finance","G3, J5",NA,NA,Thomas Philippon,New York University,Edward D. Vanwesep,University of Colorado,Darren Filson,Claremont McKenna College,Abraham S. Ravid,Yeshiva University,,,Margarita Tsoutsoura,Female,,,,,,NA,NA,NA,NA,NA
Marguerite Burns,Does Medicaid Improve Mental Health? An Examination of Treatment Use and Financial Security,University of Wisconsin,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 307",American Society of Health Economists,Topics in Health Economics,I1,NA,NA,Jonathan Gruber,Massachusetts Institute of Technology,Mark Pauly,University of Pennsylvania,Laurence C. Baker,Stanford University,Anthony Lo Sasso,University of Illinois-Chicago,,,Marguerite Burns,Female,,,,,,NA,NA,NA,NA,NA
Maria Petrova,"Social Image, Networks, and Protest Participation",Pompeu Fabra University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",NA,NA,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley,,,Maria Petrova,Female,,,,,,NA,NA,NA,NA,NA
Marianne Bertrand,Breaking the Glass Ceiling? The Effect of Board Quotas on Female Labor Market Outcomes in Norway,University of Chicago,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon B",American Economic Association,Top Income Inequality and the Gender Divide,"D3, J7",NA,NA,John Van Reenen,Massachusetts Institute of Technology,Andrea Weber,Central European University,Patrick Kline,University of California-Berkeley,Amalia Miller,University of Virginia,,,MARIANNE BERTRAND,Female,,,,,,NA,NA,NA,NA,NA
Mariassunta Giannetti,Adapting to Radical Change: The Benefits of Short-horizon Investors,Stockholm School of Economics,Jan. 6 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall D",American Finance Association,Corporate Finance: Investment Behavior,G3,NA,NA,Leena Rudanko,Federal Reserve Bank of Philadelphia,Todd Gormley,Washington University-St. Louis,William Mann,University of California-Los Angeles,Amir Kermani,University of California-Berkeley,,,MARIASSUNTA GIANNETTI,Female,,,,,,NA,NA,NA,NA,NA
Mariassunta Giannetti,Shock Propagation and Banking Structure,Stockholm School of Economics,Jan. 7 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Regency Ballroom C1",American Finance Association,Bank Competition and Supply of Credit,G2,NA,NA,Itzhak Ben-David,Ohio State University and NBER,Daniel Paravisini,London School of Economics,Philipp Schnabl,New York University,,,,,MARIASSUNTA GIANNETTI,Female,,,,,,NA,NA,NA,NA,NA
Marieke Bos,Impulsive Consumption and Financial Wellbeing: Evidence From an Expansion in the Supply of Alcohol,Stockholm School of Economics and Swedish House of Finance,Jan. 6 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,The Demand for Commitment Devices,"D3, D1",NA,NA,Emily Breza,Harvard University,Frank Schilbach,Massachusetts Institute of Technology,Bruce Carlin,University of California-Los Angeles,Brigitte Madrian,Harvard University,,,Marieke Bos,Female,,,,,,NA,NA,NA,NA,NA
Marina Agranov,Multilateral Bargaining in the Shadow of Uncertainty,California Institute of Technology,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Bargaining Theory and Experiments,C7,NA,NA,Timothy Cason,Purdue University,Drew Fudenberg,Massachusetts Institute of Technology,Steven Lehrer,Queen's University,Ismael Rodriguez-Lara,Middlesex University London,,,Marina Agranov,Female,,,,,,NA,NA,NA,NA,NA
Marina Gindelsky,Killer Cities and Industrious Cities: New Evidence on 250 Years of Urban Growth,U.S. Bureau of Economic Analysis,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 106-A",Society of Government Economists,Urban Growth and Immigration,"O0, R0",NA,NA,Devin Bunten,U.S. Federal Reserve Board,Paul Manchester,U.S. Federal Housing Finance Agency,Sharon O'Donnell,U.S. Census Bureau,Kelly Bedard,University of California-Santa Barbara,,,Marina Gindelsky,Female,,,,,,NA,NA,NA,NA,NA
Mark Dean,Rationally Inattentive Behavior: Characterizing and Generalizing Shannon Entropy,Columbia University,Jan. 6 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",American Economic Association,Rational Inattention with Alternative Cost Functions,"D8, D1",NA,NA,Tommaso Denti,Princeton University,Jakub Steiner,CERGE-EI,Filip Matejka,CERGE-EI,Philipp Strack,University of California-Berkeley,,,Mark Dean,Male,,,,,,NA,NA,NA,NA,NA
Mark Garmaise,Competing for Deal Flow in Mortgage Markets,University of California-Los Angeles,Jan. 7 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Regency Ballroom C1",American Finance Association,Bank Competition and Supply of Credit,G2,NA,NA,Itzhak Ben-David,Ohio State University and NBER,Daniel Paravisini,London School of Economics,Philipp Schnabl,New York University,,,,,MARK GARMAISE,Male,,,,,,NA,NA,NA,NA,NA
Mark Gertler,A Macroeconomic Model With Financial Panics,New York University,Jan. 7 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 109-A",American Economic Association,Financial Intermediaries and the Macroeconomy: New Advances,"E0, G2",NA,NA,Javier Bianchi,Federal Reserve Bank of Minneapolis,Juliane Begenau,Harvard Business School,Pablo D'Erasmo,Federal Reserve Bank of Philadelphia,Jennifer La'O,Columbia University,,,MARK GERTLER,Male,,,,,,NA,NA,NA,NA,NA
Mark Huggett,Taxing Top Earners: A Human Capital Perspective,Georgetown University,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 309",Korea-America Economic Association,Heterogeneous Agents in Macroeconomics,"E2, D1",NA,NA,Hye Mi You,State University of New York-Buffalo,Soojin Kim,Purdue University,Serena Rhee,University of Hawaii-Manoa,Yoosoon Chang,Indiana University,,,MARK HUGGETT,Male,,,,,,NA,NA,NA,NA,NA
Mark Koyama,The Evolution of Sea-power in History,George Mason University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 403",Cliometric Society,The Political Economy of Movement,"N7, R4",NA,NA,Dan Bogart,University of California-Irvine,Jason Taylor,Central Michigan University,Vincent Geloso,London School of Economics,Mark Geiger,Independent Scholar,,,Mark Koyama,Male,,,,,,NA,NA,NA,NA,NA
Mark Leary,CEO Power and Board Dynamics,Washington University-St. Louis,Jan. 7 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Regency Ballroom A",American Finance Association,Corporate Governance,G3,NA,NA,Amil Dasgupta,London School of Economics,Nickolay Gantchev,Southern Methodist University,Dirk Jenter,London School of Economics,Alan D. Crane,Rice University,,,Mark Leary,Male,,,,,,NA,NA,NA,NA,NA
Mark Leary,Do Dividends Convey Information About Future Earnings?,Washington University-St. Louis,Jan. 6 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall A2",American Finance Association,Payout Policy,G3,NA,NA,Gustavo Grullon,Rice University,Ekkehart Boehmer,Singapore Management University,Gustavo Suarez,Federal Reserve Board,,,,,Mark Leary,Male,,,,,,NA,NA,NA,NA,NA
Mark Shepard,Lower-Quality Health Plans and Adverse Selection: A Sufficient Statistics Approach,Harvard University,Jan. 7 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 106-B",Econometric Society,Empirical Analyses of Health Care Reforms,I11,NA,NA,Luca Flabbi,University of North Carolina-Chapel Hill,Pietro Tebaldi,University of Chicago,Martin Benjamin Hackmann,University of California-Los Angeles,Marika Ilona Cabral,University of Texas,,,Mark Shepard,Male,,,,,,NA,NA,NA,NA,NA
Mark Votruba,Waiting for Surgery: Effects on Health and Labor Supply,Case Western Reserve University,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 405",International Health Economics Association,Health Care Organization and Outcomes: International Evidence,I0,NA,NA,R. Vincent Pohl,University of Georgia,Martin Gaynor,Carnegie Mellon University,David Bishai,Johns Hopkins University,,,,,MARK VOTRUBA,Male,,,,,,NA,NA,NA,NA,NA
Mark W. Watson,HAR Inference: Recommendations for Practice,Princeton University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Independence Ballroom II",Econometric Society,JBES Invited Session: HAC Estimation,C12,NA,NA,Ulrich K. Mueller,Princeton University,Yixiao Sun,University of California-San Diego,Timothy J. Vogelsang,Michigan State University,Kenneth West,University of Wisconsin,,,Mark W. Watson,Male,,,,,,NA,NA,NA,NA,NA
Markus K. Brunnermeier,Feedbacks: Financial Market and Economic Activity,Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon B",American Economic Association,"Monetary Policy, Financial Conditions and the Economy","E5, G1",NA,NA,Ian Dew-Becker,Northwestern University,Narayana Kocherlakota,University of Rochester,Yuriy Gorodnichenko,University of California-Berkeley,,,,,Markus K. Brunnermeier,Male,MARKUS BRUNNERMEIER,,,,,NA,NA,NA,NA,NA
Markus K. Brunnermeier,Asset Price Bubbles and Systemic Risk,Princeton University,Jan. 7 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Regency Ballroom C1",American Finance Association,Financial Crises and Transmission of Shocks,G2,NA,NA,Alan Moreira,Yale University,Marco Di Maggio,Harvard Business School & NBER,Yao Zeng,University of Washington,,,,,Markus K. Brunnermeier,Male,MARKUS BRUNNERMEIER,,,,,NA,NA,NA,NA,NA
Markus K. Brunnermeier,The Reversal Interest Rate: The Effective Lower Bound of Monetary Policy,Princeton University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,Monetary Policy and Financial Intermediation,"E5, G2",NA,NA,Helene Rey,London Business School,Christopher Palmer,Massachusetts Institute of Technology,Adi Sunderam,Harvard University,Eric Swanson,University of California-Irvine,,,Markus K. Brunnermeier,Male,MARKUS BRUNNERMEIER,,,,,NA,NA,NA,NA,NA
Markus K. Brunnermeier,International Monetary Theory: Mundell Fleming Redux,Princeton University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon B",American Economic Association,International Financial Architecture,"F3, E4",NA,NA,Enrique G. Mendoza,University of Pennsylvania,Yuliy Sannikov,Stanford University,Markus K. Brunnermeier,Princeton University,,,,,Markus K. Brunnermeier,Male,MARKUS BRUNNERMEIER,,,,,NA,NA,NA,NA,NA
Marshall Burke,Measuring Poverty With Satellites,Stanford University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,New Methods for Measuring Poverty and Welfare,"O1, I3",NA,NA,Berk Ozler,World Bank,Teevrat Garg,University of California-San Diego,Pamela Jakiela,University of Maryland,Paul Christian,World Bank,,,Marshall Burke,Male,,,,,,NA,NA,NA,NA,NA
Marta Lachowska,Sources of Displaced Workers' Long-term Earnings Losses,W.E. Upjohn Institute for Employment Research,Jan. 6 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 203-B",Labor and Employment Relations Association,The Role of the Employer in the Labor Market,J3,NA,NA,Jesse Rothstein,University of California-Berkeley,Alexandre Mas,Princeton University,,,,,,,Marta Lachowska,Female,,,,,,NA,NA,NA,NA,NA
Martha Stinson,Business Dynamics and Worker Earnings,U.S. Census Bureau,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,Measuring United States Business Dynamics,"C8, L2",NA,NA,Timothy Dunne,Federal Reserve Bank of Atlanta,J. Bradford Jensen,Georgetown University,William R. Kerr,Harvard University,Rebecca Zarutskie,Federal Reserve Board,,,Martha Stinson,Female,,,,,,NA,NA,NA,NA,NA
Martha Stinson,The Career Implications of Start‐up Work Experience,U.S. Census Bureau,Jan. 6 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 106-A",Society of Government Economists,Job Flows,J0,NA,NA,Jamin Speer,University of Memphis,Marinos Tsigas,U.S. International Trade Commission,Sabrina Wulff Pabilonia,U.S. Bureau of Labor Statistics,Ryan Decker,Federal Reserve Board,,,Martha Stinson,Female,,,,,,NA,NA,NA,NA,NA
Martha Stinson,Upcoming Improvements to the Longitudinal Business Database and the Business Dynamics Statistics,U.S. Census Bureau,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,Measuring United States Business Dynamics,"C8, L2",NA,NA,Timothy Dunne,Federal Reserve Bank of Atlanta,J. Bradford Jensen,Georgetown University,William R. Kerr,Harvard University,Rebecca Zarutskie,Federal Reserve Board,,,Martha Stinson,Female,,,,,,NA,NA,NA,NA,NA
Martin Feldstein,The Impact of the Trump Tax Reforms,Harvard University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,TrumpEconomics: a First Year Evaluation,"E6, F4",NA,NA,Dominick Salvatore,Fordham University,,,,,,,,,MARTIN FELDSTEIN,Male,,,,,,NA,NA,NA,NA,NA
Martin Kanz,Status Goods: Experimental Evidence From Platinum Credit Cards,World Bank,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,"Like Everybody Else: Experimental Economics of Conformity, Image, and Identity",C9,NA,NA,Alain Cohn,University of Michigan,Desmond Ang,University of California-San Diego,Florian Ederer,Yale University,Ariel Rubinstein,New York University,,,MARTIN KANZ,Male,,,,,,NA,NA,NA,NA,NA
Martin Kanz,Workplace Signaling and Financial Commitment: Evidence From a Field Experiment,World Bank,Jan. 6 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 109-A",American Economic Association,"Financial Inclusion Through Savings: Commitment Devices, Mobile Money, and the Role of Trust","O1, G2",NA,NA,Jenny Aker,Tufts University,Jessica Goldberg,University of Maryland,Leora Klapper,World Bank,Diego Ubfal,Bocconi University,,,MARTIN KANZ,Male,,,,,,NA,NA,NA,NA,NA
Martin Kanz,The Real Effects of Electronic Wage Payments: Evidence From a Field Experiment in Bangladesh,World Bank,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 306",Association for Economic and Development Studies on Bangladesh,Development Issues in South Asia,"O1, Q5",NA,NA,Adam Osman,University of Illinois-Urbana-Champaign,Gautam Rao,Harvard University,Cynthia Kinnan,Northwestern University,Paula Lopez,University of Warwick,,,MARTIN KANZ,Male,,,,,,NA,NA,NA,NA,NA
Martin Lettau,Monetary Policy and Asset Valuation,University of California-Berkeley,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon B",American Economic Association,"Monetary Policy, Financial Conditions and the Economy","E5, G1",NA,NA,Ian Dew-Becker,Northwestern University,Narayana Kocherlakota,University of Rochester,Yuriy Gorodnichenko,University of California-Berkeley,,,,,MARTIN LETTAU,Male,,,,,,NA,NA,NA,NA,NA
Martin Nowak,Risk-taking Dynamics and Financial Stability,Harvard University,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Evolutionary Dynamics in Financial Markets: Booms, Busts, and Policy","G1, E5",NA,NA,Arthur J. Robson,Simon Fraser University,Nobuhiro Kiyotaki,Princeton University,Eduardo Davila,New York University,Keshav Dogra,Federal Reserve Bank of New York,,,Martin Nowak,Male,,,,,,NA,NA,NA,NA,NA
Martin Oehmke,A Theory of Multi-Period Debt Structure,London School of Economics,Jan. 7 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall D",American Finance Association,Capital Structure,G3,NA,NA,Adi Sunderam,Harvard University,Erik Loualiche,Massachusetts Institute of Technology,Jesse Davis,University of North Carolina-Chapel Hill,,,,,Martin Oehmke,Male,,,,,,NA,NA,NA,NA,NA
Maryam Farboodi,The Emergence of Market Structure,Princeton University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 406",Econometric Society,Over-the-Counter Markets,A1,NA,NA,,,,,,,,,,,Maryam Farboodi,Female,,,,,,NA,NA,NA,NA,NA
Maryam Farboodi,Long Run Growth of Financial Technology,Princeton University,Jan. 5 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall A1",American Finance Association,FinTech,G0,NA,NA,Russell Jame,University of Kentucky,Zhi Da,University of Notre Dame,Daniel Andrei,University of California-Los Angeles,,,,,Maryam Farboodi,Female,,,,,,NA,NA,NA,NA,NA
Maryam Farboodi,Where Has All the Big Data Gone?,Princeton University,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 413",Econometric Society,Financial Intermediation,A1,NA,NA,Vincent Glode,University of Pennsylvania,Timothy James McQuade,Stanford University,Manuel Adelino,Duke University,,,,,Maryam Farboodi,Female,,,,,,NA,NA,NA,NA,NA
Maryam Saeedi,"Certification, Reputation and Entry: An Empirical Analysis",Carnegie Mellon University,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 405",Econometric Society,Firm Responses to Incentives and Regulation,"L2, L5",NA,NA,Matthew Carl Weinberg,Drexel University,Brian McManus,University of North Carolina-Chapel Hill,Yao Luo,University of Toronto,Marc Rysman,Boston University,,,Maryam Saeedi,Female,,,,,,NA,NA,NA,NA,NA
Massimo Massa,Culture Versus Bias: Can Social Trust Mitigate the Disposition Effect?,INSEAD,Jan. 7 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Commonwealth Hall B",American Finance Association,Behavioral Finance: Investor Behavior,G1,NA,NA,Jeffrey Wurgler,New York University,Veronika Pool,Indiana University,Xiaoyan Zhang,Purdue University,,,,,MASSIMO MASSA,Male,,,,,,NA,NA,NA,NA,NA
Mathias Drehmann,"Predictable Reversals: Credit Booms, Debt Service and Prolonged Slumps",Bank for International Settlements,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon B",American Economic Association,"Credit Booms, Aggregate Demand, and Financial Crises","E3, G2",NA,NA,Giovanni Dell'Ariccia,International Monetary Fund,Guido Lorenzoni,Northwestern University,Mikael Juselius,Bank of Finland,Olivier Jeanne,Johns Hopkins University,,,Mathias Drehmann,Male,,,,,,NA,NA,NA,NA,NA
