author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Kathleen Beegle,Direct and Indirect Effects of Malawi's Public Works Program on Food Security,World Bank,Jan 03 2015,2:30 PM,"Sheraton Boston, Gardner Room",American Economic Association,"Seasonality in Developing Country Markets: Consumption, Prices and Labor",O1,B. Kelsey Jack,Tufts University,Seema Jayachandran,Northwestern University,Christopher Barrett,Cornell University,Jeremy Magruder,University of California-Berkeley,Ahmed Mushfiq Mobarak,Yale University,,,KATHLEEN BEEGLE,Female,,,,,,NA,NA,NA,NA,NA
Kathleen Carey,Measuring the Hospital Length of Stay/Readmission Cost Trade-off under a Bundled Payment Mechanism,Boston University,Jan 04 2015,8:00 AM,"Boston Marriott Copley, Provincetown",Health Economics Research Organization,"Contributed Papers in the Economics of Hospitals, Public Insurance, and Medical Expenditures (I1, I1)",,J. Michael Fitzmaurice,JMF Associates,Vivian Ho,Rice University,Dhaval M. Dave,Bentley University,Nathan Tefft,Bates College,,,,,KATHLEEN CAREY,Female,,,,,,NA,NA,NA,NA,NA
Kathryn L. Shaw,Insider Economics,Stanford University,Jan 04 2015,10:15 AM,"Westin Copley, Great Republic",Labor & Employment Relations Association,Labor Economist at Work: Honoring the Life and Work of Casey Ichniowski,J8,Thomas A. Kochan,Massachusetts Institute of Technology,Harry Holzer,Georgetown University,Joel Cutcher-Gershenfeld,University of Illinois-Urbana-Champaign,,,,,,,Kathryn L. Shaw,Female,,,,,,NA,NA,NA,NA,NA
Kathryn L. Shaw,Serial Entrepreneurship: Learning by Doing?,Stanford University,Jan 04 2015,2:30 PM,"Boston Marriott Copley, Vermont",International Society for New Institutional Economics,"Institutions, Organization, and Entrepreneurship",L2,Francine Lafontaine,University of Michigan,Suresh Naidu,Columbia University,Renata Kosova,Imperial College London,Peter G. Klein,University of Missouri,Danielle Li,Northwestern University,,,Kathryn L. Shaw,Female,,,,,,NA,NA,NA,NA,NA
Kathy Baylis,What Drives Forest Leakage?,University of Illinois,Jan 04 2015,8:00 AM,"Sheraton Boston, Hampton Room",Association of Environmental & Resource Economists,"Natural Resources: Economic Impacts and Valuation (Q5, Q2)",,Michael Hanemann,Arizona State University,Michael Hanemann,Arizona State University,Paul Rhode,University of Michigan,Katharine Sims,Amherst College,Marshall Burke,University of California-Berkeley,,,Kathy Baylis,Female,,,,,,NA,NA,NA,NA,NA
Kathy Baylis,A Model of the Model: Unpacking CGE Results on Leakage from Climate Policy,University of Illinois,Jan 05 2015,8:00 AM,"Sheraton Boston, Hampton Room",Association of Environmental & Resource Economists,"Regulation and Governance (Q5, H2)",,Erin Mansur,Dartmouth College,Erin Mansur,Dartmouth College,Karen Fisher-Vanden,Pennsylvania State University,Anna Alberini,University of Maryland,Roberton Williams,University of Maryland,,,Kathy Baylis,Female,,,,,,NA,NA,NA,NA,NA
Katja Seim,Drip Pricing When Consumers Have Limited Foresight: Evidence from Driving School Fees,University of Pennsylvania,Jan 04 2015,10:15 AM,"Boston Marriott Copley, Simmons",Industrial Organization Society,Frontiers of Empirical Industrial Organization,L1,Marc Rysman,Boston University,Chris Conlon,Columbia University,Francesco Decarolis,Boston University,Ginger Zhe Jin,University of Maryland,Dan Ackerberg,University of Michigan,,,Katja Seim,Female,,,,,,NA,NA,NA,NA,NA
Katrina Jessoe,Validating causal inference using high-frequency data: An energy experiment,University of California-Davis,Jan 05 2015,10:15 AM,"Sheraton Boston, Hampton Room",Association of Environmental & Resource Economists,"Behavioral Economics and Energy (Q4, D1)",,Catherine Wolfram,University of California-Berkeley,Brigitte C. Madrian,Harvard University,Paul Ferraro,Georgia State University,Joshua Schwartzstein,Dartmouth College,Stefano DellaVigna,University of California-Berkeley,,,Katrina Jessoe,Female,,,,,,NA,NA,NA,NA,NA
Kehinde Ajayi,Consumer Perceptions and Saving Behavior,Boston University,Jan 03 2015,2:30 PM,"Sheraton Boston, Beacon B",American Economic Association,"Household Savings, Debt, and Investment Decisions",D1,David Love,Williams College,,,,,,,,,,,Kehinde Ajayi,Female,,,,,,NA,NA,NA,NA,NA
Kehinde Ajayi,Trust and Financial Inclusion,Boston University,Jan 03 2015,12:30 PM,"Boston Marriott Copley, New Hampshire",National Economic Association,Issues in African Development II,O1,Willene Johnson,"Komaza, Inc",Willene Johnson,"Komaza, Inc",Suresh Naidu,Columbia University,Femi Elegbede,Michigan State University,John C. Anyanwu,African Development Bank,Romie Tribble,Spelman College,Kehinde Ajayi,Female,,,,,,NA,NA,NA,NA,NA
Kehinde Ajayi,Can School Choice Increase Educational Mobility? Evidence from Ghana,Boston University,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 204",American Economic Association,Education Policies in African Countries,O1,Leonard Wantchekon,Princeton University,Harounan Kazianga,Oklahoma State University,Roland Pongou,University of Ottawa,Kehinde Ajayi,Boston University,Richard Akresh,University of Illinois,,,Kehinde Ajayi,Female,,,,,,NA,NA,NA,NA,NA
Keith Marzilli Ericson,Limited Network Insurance Plans in Massachusetts,Boston University,Jan 04 2015,2:30 PM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"Health Insurance Marketplaces: New Developments and Their Inplications (I1, L1)",,Leemore Dafny,Northwestern University,Joshua Schwartzstein,Dartmouth College,Katherine E. Ho,Columbia University,Cory Capps,Bates White,Robin S. Lee,Harvard University,,,Keith Marzilli Ericson,Male,Keith Ericson,,,,,NA,NA,NA,NA,NA
Kelly Bishop,Incorporating Dynamic Behavior into the Hedonic Model,Arizona State University,Jan 03 2015,10:15 AM,"Westin Copley, Defender",American Real Estate & Urban Economic Association,"Innovations to the Hedonic Model (R2, R1)",,Maisy Wong,University of Pennsylvania,Jaren Pope,Brigham Young University,Nicolai Kuminoff,Arizona State University,Daniel Fetter,Wellesley College,Christopher Palmer,University of California-Berkeley,,,Kelly Bishop,Female,,,,,,NA,NA,NA,NA,NA
Kelsey Wei,Cautious Risk-Takers: Investor Preferences and Demand for Active Management,University of Texas-Dallas,Jan 05 2015,1:00 PM,"Westin Copley, Essex North",American Finance Association,Asset Management and Market Efficiency,G1,Jonathan Berk,Stanford University,Jules van Binsbergen,Stanford University,Erik Stafford,Harvard Business School,Larry Harris,University of Southern California,Lubos Pastor,University of Chicago,,,Kelsey Wei,Female,,,,,,NA,NA,NA,NA,NA
Kenneth Chay,Diabetes Diagnosis and Subsequent Exercise Participation among Older Americans,Brown University and NBER,Jan 03 2015,2:30 PM,"Boston Marriott Copley, Provincetown",Health Economics Research Organization,"Behavioral Responses to Health Information (I1, H8)",,Michael Grossman,"City University of New York, NBER and IZA",Jason Hockenberry,Emory University and NBER,Joshua Graff Zivin,University of California-San Diego and NBER,Dhaval M. Dave,Bentley University and NBER,Paul Glewwe,University of Minnesota,,,KENNETH CHAY,Male,,,,,,NA,NA,NA,NA,NA
Kenneth Gillingham,Social Learning and Solar Photovoltaic Adoption: Evidence from a Field Experiment,Yale University,Jan 05 2015,1:00 PM,"Sheraton Boston, Independence Ballroom West",American Economic Association,"Behavioral Interventions and Energy (Q4, C9)",,James Sallee,University of Chicago,Steven Puller,Texas A&M University,Matthew Kahn,University of California-Los Angeles,Ginger Zhe Jin,University of Maryland,Joshua Graff Zivin,University of California-San Diego,,,Kenneth Gillingham,Male,,,,,,NA,NA,NA,NA,NA
Kensuke Teshima,Assortative Matching of Exporters and Importers,Instituto Tecnológico Autónomo de México (ITAM),Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 206",American Economic Association,"Buyer-Supplier Relationships in International Trade (F1, F6)",,James Tybout,Pennsylvania State University,Costas Arkolakis,Yale University,Bernardo Blum,University of Toronto,Amit Khandelwal,Columbia University,James Rauch,University of California-San Diego,,,Kensuke Teshima,Male,,,,,,NA,NA,NA,NA,NA
Kent Daniel,Strategic Asset Allocation with Predictable Returns and Transaction Costs,Columbia University,Jan 05 2015,10:15 AM,"Westin Copley, Essex North",American Finance Association,Asset Allocation Strategies,G1,Luis Viceira,Harvard Business School,Francisco J. Gomes,London Business School,Michael W. Brandt,Duke University,Harold Zhang,University of Texas-Dallas,Daniel Bergstresser,Brandeis University,,,KENT DANIEL,Male,,,,,,NA,NA,NA,NA,NA
Kent Daniel,Applying Asset Pricing Theory to Calibrate the Price of Climate Risk,Columbia University,Jan 04 2015,10:15 AM,"Sheraton Boston, Hampton Room",Association of Environmental & Resource Economists,"Markets for Pollution (Q5, G1)",,Erica Myers,University of Illinois,Erica Myers,University of Illinois,Sanjay Patnaik,George Washington University,Stephen Holland,University of North Carolina-Greensboro,Christian Traeger,University of California-Berkeley,,,KENT DANIEL,Male,,,,,,NA,NA,NA,NA,NA
Kim J. Ruhl,How Well is United States Intrafirm Trade Measured?,New York University,Jan 03 2015,2:30 PM,"Hynes Convention Center, Room 207",American Economic Association,Measuring the Multinational Economy,F2,Kim J. Ruhl,New York University,Raymond Mataloni,U.S. Bureau of Economic Analysis,Lindsey Oldenski,Georgetown University,Vanessa Alviarez,University of Michigan,,,,,Kim J. Ruhl,Male,,,,,,NA,NA,NA,NA,NA
Klaus Adam,Housing Prices and Robustly Optimal Monetary Policy,University of Mannheim,Jan 05 2015,8:00 AM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"Housing, Unemployment and Monetary Policy (E2, E3)",,William Branch,University of California-Irvine,John C. Williams,Federal Reserve Bank of San Francisco,Robert E. Hall,Stanford University,Jan Brueckner,University of California-Irvine,,,,,Klaus Adam,Male,,,,,,NA,NA,NA,NA,NA
Koichiro Ito,The Persistence of Moral Suasion and Economic Incentives: Field Experimental Evidence from Energy Demand,Boston University,Jan 05 2015,1:00 PM,"Sheraton Boston, Independence Ballroom West",American Economic Association,"Behavioral Interventions and Energy (Q4, C9)",,James Sallee,University of Chicago,Steven Puller,Texas A&M University,Matthew Kahn,University of California-Los Angeles,Ginger Zhe Jin,University of Maryland,Joshua Graff Zivin,University of California-San Diego,,,Koichiro Ito,Male,,,,,,NA,NA,NA,NA,NA
Koleman Strumpf,Using Markets to Measure the Impact of File Sharing on Movie Revenues,University of Kansas,Jan 03 2015,12:30 PM,"Boston Marriott Copley, Grand Ballroom—Salon H",Industrial Organization Society,Digital Media Economics,L1,Shane Greenstein,Northwestern University,Ryan McDevitt,Duke University,Hong Luo,Harvard Business School,Julie Mortimer,Boston College,Jeffrey Prince,Indiana University,,,KOLEMAN STRUMPF,Male,,,,,,NA,NA,NA,NA,NA
Konstantinos Metaxoglou,Dash for Gas: The Sequel,Carleton University,Jan 05 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,Environmental Economics,Q1,Katharine Sims,Amherst College,,,,,,,,,,,Konstantinos Metaxoglou,Male,,,,,,NA,NA,NA,NA,NA
Kosali Simon,"Insurer Participation and Premiums in Exchanges: The Roles of Regulation, Market Competition, and Product Characteristics",University of Indiana,Jan 03 2015,10:15 AM,"Boston Marriott Copley, Provincetown",Health Economics Research Organization,"Health Insurance Reform (I1, I1)",,Donald E. Yett,University of Southern California,Anthony Lo Sasso,University of Illinois-Chicago,Stephen T. Parente,University of Minnesota,,,,,,,KOSALI SIMON,Female,,,,,,NA,NA,NA,NA,NA
Kosali Simon,The Impact of the Affordable Care Act Young Adult Provision on Labor Market Outcomes: Evidence from Tax Data,Indiana University,Jan 03 2015,8:00 AM,"Boston Marriott Copley, Provincetown",Health Economics Research Organization/American Economic Association,Health Insurance and Labor Market Outcomes,I1,Donald E. Yett,University of Southern California,John N. Friedman,Harvard University,Colleen Carey,University of Michigan,Seth Freedman,Indiana University,,,,,KOSALI SIMON,Female,,,,,,NA,NA,NA,NA,NA
Krishna Pendakur,Necessary Luxuries,Simon Fraser University,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 202",American Economic Association,"New Developments in the Estimation of Classical Consumer Demand (C5, D1)",,Richard Blundell,University College London,Jerry Hausman,Massachusetts Institute of Technology,Frederic Vermeulen,KU Leuven,Krishna Pendakur,Simon Fraser University,Dennis Kristensen,University College London,,,Krishna Pendakur,Male,,,,,,NA,NA,NA,NA,NA
Kristin Butcher,Changes in Safety Net Use During the Great Recession,Wellesley College,Jan 03 2015,8:00 AM,"Sheraton Boston, Back Bay Ballroom B",American Economic Association,Impacts of the Great Recession on Low-Income Households,I3,Diane Schanzenbach,Northwestern University,Jesse Rothstein,University of California-Berkeley,Jon Guryan,Northwestern University,Kristin Butcher,Wellesley College,,,,,KRISTIN BUTCHER,Female,,,,,,NA,NA,NA,NA,NA
Kristopher Gerardi,The Effect of Large Investors on Asset Quality: Evidence from Subprime Mortgage Securities,Federal Reserve Bank of Atlanta,Jan 05 2015,10:15 AM,"Westin Copley, Great Republic",American Real Estate & Urban Economic Association,"The Consequences of the GSEs (G2, G1)",,Richard Buttimer,University of North Carolina-Charlotte,Vincent W. Yao,Fannie Mae,Philip Seagraves,University of Wisconsin-Whitewater,Carlos Slawson,Louisiana State University,Craig Depken,University of North Carolina-Charlotte,,,KRISTOPHER GERARDI,Male,,,,,,NA,NA,NA,NA,NA
Kunal Dasgupta,Inattentive Importers,University of Toronto,Jan 05 2015,10:15 AM,"Hynes Convention Center, Room 206",American Economic Association,"Information Frictions in International Trade (F1, E1)",,Laura Veldkamp,New York University,Treb Allen,Northwestern University,Jaromir Nosal,Columbia University,Thomas Chaney,Toulouse School of Economics,,,,,Kunal Dasgupta,Male,,,,,,NA,NA,NA,NA,NA
Kyle Mangum,Speculative Fever: Microevidence for Contagion in the Housing Bubble,Georgia State University,Jan 05 2015,8:00 AM,"Sheraton Boston, Beacon D",Econometric Society,"Analyzing Market Interactions with Microdata (J2, J3)",,Judith Chevalier,Yale University,Kristopher Gerardi,Federal Reserve Bank of Atlanta,Christopher Cunningham,Federal Reserve Bank of Atlanta,Christopher Cornwell,University of Georgia,Josh Kinsler,University of Rochester,,,Kyle Mangum,Male,,,,,,NA,NA,NA,NA,NA
Kyle Mangum,The Global Effects of Housing Policy,Georgia State University,Jan 05 2015,1:00 PM,"Westin Copley, Empire",American Real Estate & Urban Economic Association,"Green and Not-So-Green Real Estate (M1, D9)",,Anthony Yezer,George Washington University,Min Hwang,George Washington University,PingKang Yu,Renmin University and Huatai Securities,William Larson,U.S. Bureau of Economic Analysis,Stephen Malpezzi,University of Wisconsin-Madison,,,Kyle Mangum,Male,,,,,,NA,NA,NA,NA,NA
Lan Zhang,Assessment of Uncertainty in High Frequency Data: The Observed Asymptotic Variance,University of Illinois-Chicago and University of Oxford,Jan 03 2015,10:15 AM,"Sheraton Boston, Beacon D",Econometric Society,High Frequency Financial Econometrics I,C5,Jia Li,Duke University,,,,,,,,,,,LAN ZHANG,Female,,,,,,NA,NA,NA,NA,NA
Lars Nesheim,CCP and the Estimation of Nonseparable Dynamic Models,University College London,Jan 05 2015,1:00 PM,"Sheraton Boston, Beacon D",Econometric Society,Discrete Choice,C1,Jack Porter,University of Wisconsin,,,,,,,,,,,Lars Nesheim,Male,,,,,,NA,NA,NA,NA,NA
Laura Alfaro,Integration and Management in Industry Equilibrium,Harvard Business School and NBER,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 208",American Economic Association,"Integration and Management: Theory and Evidence from Around the World (D2, L2)",,John Van Reenen,"London School of Economics, Centre for Economic Performance, NBER and CEPR",,,,,,,,,,,LAURA ALFARO,Female,,,,,,NA,NA,NA,NA,NA
Laura Alfaro,Integration and Delegation: Theory and Evidence,Harvard Business School and NBER,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 208",American Economic Association,"Integration and Management: Theory and Evidence from Around the World (D2, L2)",,John Van Reenen,"London School of Economics, Centre for Economic Performance, NBER and CEPR",,,,,,,,,,,LAURA ALFARO,Female,,,,,,NA,NA,NA,NA,NA
Laura Alfaro,Reallocation Effects of Real Exchange Rate Undervaluations,Harvard Business School,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 203",American Economic Association,Industrial Transformation: Policy and Effects,O1,Ann Harrison,University of Pennsylvania,Fabrice Defever,University of Nottingham,Katheryn Russ,University of California-Davis,Eric Werker,Harvard Business School,Paola Conconi,Université Libre de Bruxelles,,,LAURA ALFARO,Female,,,,,,NA,NA,NA,NA,NA
