author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Nadav Klein,Incentives Can Reduce Bias in Online Reviews,University of Chicago,Jan. 5 2019,8:00 AM - 10:00 AM,"Hyatt Regency Atlanta, Grand Hall East A",Labor and Employment Relations Association,Vacancies and Recruitment,J2,Steven J. Davis,University of Chicago,Jason Faberman,Federal Reserve Bank of Chicago,Isaac Sorkin,Stanford University,John Horton,New York University,,,,,Nadav Klein,Male,,,,,,NA,NA,NA,NA,NA
Namrata Kala,"Learning, Adaptation and Climate Uncertainty: Evidence from Indian Agriculture",Massachusetts Institute of Technology,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 6",American Economic Association,Climate Change: Impacts and Opportunities for Adaptation,"Q5, I0",Antonio M. Bento,University of Southern California,Joshua Graff Zivin,University of California-San Diego,Ivan Rudik,Cornell University,Amir Jina,University of Chicago,Derek Lemoine,University of Arizona,,,Namrata Kala,Female,,,,,,NA,NA,NA,NA,NA
Nan Li,"Knowledge Diffusion, Trade and Innovation across Countries and Sectors",International Monetary Fund,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M105",American Economic Association,Topics in International Trade,F4,John Lopresti,College of William and Mary,,,,,,,,,,,NAN LI,Female,,,,,,NA,NA,NA,NA,NA
Nancy Qian,Distrust and Political Turnover,Northwestern University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 314",Society for Institutional and Organizational Economics,"Some Meanings and Impacts of \Culture\"" in Institutions and Organizations""","D7, L2",Robert S. Gibbons,Massachusetts Institute of Technology,,,,,,,,,,,Nancy Qian,Female,Yale University Nancy Qian,,,,,NA,NA,NA,NA,NA
Nancy Qian,The Power of Repetition for Government-Controlled Media in China,Northwestern University,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 3",American Economic Association,Censorship,"D8, O3",Francisco Pino,University of Chile,Ruben Durante,Sciences Po,Ruben Enikolopov,Pompeu Fabra University,Filipe Campante,Harvard University,Ola Olsson,University of Gothenburg,,,Nancy Qian,Female,Yale University Nancy Qian,,,,,NA,NA,NA,NA,NA
Nancy Wallace,Consumer-Lending Discrimination in the FinTech Era,University of California-Berkeley,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, A707",American Economic Association,The Impact of Digital Economy,"G2, A1",Manju Puri,Duke University and NBER,Gregor Matvos,University of Texas-Austin and NBER,Manuel Adelino,"Duke University, CEPR and NBER",Paolina C. Medina,Texas A&M University,Zhiguo He,University of Chicago and NBER,,,NANCY WALLACE,Female,,,,,,NA,NA,NA,NA,NA
Natalia Ramondo,United States Exporters: New Evidence,University of California-San Diego,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A707",American Economic Association,New Data and New Facts for the Global Economy,F6,Natalia Ramondo,University of California-San Diego,,,,,,,,,,,NATALIA RAMONDO,Female,,,,,,NA,NA,NA,NA,NA
Nathan Converse,How ETFs Amplify the Global Financial Cycle in Emerging Markets,Federal Reserve Board,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M102",American Economic Association,Topics in Financial Stability,F3,Jonathan Kreamer,Florida State University,,,,,,,,,,,NATHAN CONVERSE,Male,,,,,,NA,NA,NA,NA,NA
Nathan Nunn,Distrust and Political Turnover,Harvard University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 314",Society for Institutional and Organizational Economics,"Some Meanings and Impacts of \Culture\"" in Institutions and Organizations""","D7, L2",Robert S. Gibbons,Massachusetts Institute of Technology,,,,,,,,,,,Nathan Nunn,Male,,,,,,NA,NA,NA,NA,NA
Nathan Nunn,The Effects of Fair Trade Certification: Evidence From Coffee Producers in Costa Rica,Harvard University,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 10",American Economic Association,"Linking Farms, Firms and Consumers in LDCs to GVC","F1, O1",Josepa (Pepita) Miquel-Florensa,Toulouse School of Economics,Lorenzo Casaburi,University of Zurich,Marti Mestieri,Northwestern University,Ameet Morjaria,Northwestern University,David Atkin,Massachusetts Institute of Technology,,,Nathan Nunn,Male,,,,,,NA,NA,NA,NA,NA
Nathan Seegert,Best of the Bunch? An Exploration of New Methods for Estimating Tax Elasticities,University of Utah,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW),,,Nathan Seegert,Male,,,,,,NA,NA,NA,NA,NA
Nathaniel Baum-Snow,Does Investment in National Highways Help or Hurt Hinterland City Growth?,University of Toronto,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L503",Econometric Society,The Impacts of Spatial Policy,"F1, R1",Cecile Gaubert,University of California-Berkeley,,,,,,,,,,,NATHANIEL BAUM-SNOW,Male,,,,,,NA,NA,NA,NA,NA
Nathaniel Hendren,Privacy-Protection for Economics Research in Small Cells,Harvard University,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A706",American Economic Association,The Future of Economic Research Under Rising Risks and Costs of Information Disclosure,C4,Ben Casselman,New York Times,,,,,,,,,,,Nathaniel Hendren,Male,,,,,,NA,NA,NA,NA,NA
Neale Mahoney,Teaser Rate Loans and Consumer Welfare,University of Chicago,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L506",Econometric Society,"Consumer Finance:  Demand, Public Policy, and Market Equilibrium","D1, G2",Neale Mahoney,University of Chicago,,,,,,,,,,,NEALE MAHONEY,Male,,,,,,NA,NA,NA,NA,NA
Neale Mahoney,Long-Term Care Hospitals: A Case Study in Waste,University of Chicago,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, L507",Econometric Society,"Health Economics: Theory, Econometrics, and Data","I1, L1",Neale Mahoney,University of Chicago,,,,,,,,,,,NEALE MAHONEY,Male,,,,,,NA,NA,NA,NA,NA
Ned Augenblick,Restrictions on Asset-Price Movements Under Rational Expectations: Theory and Evidence,University of California-Berkeley,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L508",American Economic Association,Asset Pricing,G1,Caleb Stroup,Davidson College,,,,,,,,,,,Ned Augenblick,Male,,,,,,NA,NA,NA,NA,NA
Neng Wang,Tokenomics: Dynamic Compensation for Decentralized Contribution,Columbia University,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L508",Econometric Society,Blockchain and Tokenomics,"E4, G1",William Cong,University of Chicago,Evgeny Lyandres,Boston University,Sabrina T. Howell,New York University,Jiasun Li,George Mason University,Dmitry Orlov,University of Rochester,,,NENG WANG,Male,,,,,,NA,NA,NA,NA,NA
Neng Wang,Tokenomics: Dynamic Adoption and Valuation,Columbia University and NBER,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 203",Association of Financial Economists,Blockchain Economy and Cryptocurrency Markets,"O3, G1",Eric Ghysels,University of North Carolina,Eric Ghysels,University of North Carolina,Nagpurnanand R. Prabhala,University of Maryland,William Mann,University of California-Los Angeles,,,,,NENG WANG,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Bloom,"The Impact of Chinese Trade: The Good, The Bad and the Apocryphal",Stanford University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A602",American Economic Association,"The Impact of Chinese Trade: The Good, The Bad and the Apocryphal","J3, F6",Robert Feenstra,University of California-Davis,,,,,,,,,,,NICHOLAS BLOOM,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Bloom,The Great Micro Moderation,Stanford University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Income and Wealth Distribution in Macroeconomics,"E2, D3",Benjamin Moll,Princeton University,,,,,,,,,,,NICHOLAS BLOOM,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Bloom,Managing Trade in China and the United States,Stanford University,Jan. 5 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 224",Latin American and Caribbean Economic Association,Adjusting to Globalization: The Americas Perspective,F6,Laura Alfaro,Harvard Business School,,,,,,,,,,,NICHOLAS BLOOM,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Bloom,Management and Within-Firm Inequality: Evidence from Microdata,Stanford University,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, M302",Econometric Society,Wages and Inequality,"J3, D6",Nicholas Bloom,Stanford University,,,,,,,,,,,NICHOLAS BLOOM,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Bloom,What Triggers Large Stock Market Jumps?,Stanford University,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M304",American Economic Association,Uncertainty and Financial Markets,"G1, E6",Scott Ross Baker,Northwestern University,,,,,,,,,,,NICHOLAS BLOOM,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Sanders,Toxic Assets: How the Housing Market Responds to Environmental Information Shocks,Cornell University,Jan. 4 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 218",American Real Estate and Urban Economics Association,Residential Real Estate Pricing,"R2, G1",Paul Anglin,University of Guelph,Lyndsey Rolheiser,Ryerson University,Simon Stevenson,University of Washington,Rogier Holtermans,University of Guelph,Jia Xie,California State University Fullerton,,,NICHOLAS SANDERS,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Sanders,Adaptation to Environmental Change: Agriculture and the Unexpected Incidence of the Acid Rain Program,Cornell University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A708",Association of Environmental and Resource Economists,Environmental Externalities and Agriculture,"Q5, Q1",Taro Mieno,University of Nebraska-Lincoln,Taro Mieno,University of Nebraska-Lincoln,Valerie Mueller,Arizona State University,Wolfram Schlenker,Columbia University,Patrick Lloyd-Smith,University of Saskatchewan,,,NICHOLAS SANDERS,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Trachter,Diverging Trends in National and Local Concentration,Federal Reserve Bank of Richmond,Jan. 4 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 403",Society for Economic Dynamics,"Markups, Consumption and Market Concentration","E3, D4",Arlene Wong,Princeton University,,,,,,,,,,,Nicholas Trachter,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Trachter,"Big Push, Distortions, and Economic Development",Federal Reserve Bank of Richmond,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, A707",Korea-America Economic Association,The Role of Firms in Economic Development,"L1, O4",Yongseok Shin,Washington University-St. Louis,,,,,,,,,,,Nicholas Trachter,Male,,,,,,NA,NA,NA,NA,NA
Nicholas Turner,Work and Opportunity before and after Incarceration,Federal Reserve Board,Jan. 4 2019,10:15 AM - 12:15 PM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Explaining the Decline in Labor Force Participation in the United States,J2,Susan N. Houseman,W.E. Upjohn Institute for Employment Research,Stephanie Aaronson,Federal Reserve Board,Mark Duggan,Stanford University,,,,,,,Nicholas Turner,Male,,,,,,NA,NA,NA,NA,NA
Nick Tsivanidis,The Welfare Consequences of Urban Redevelopment: Evidence From Mumbai’s Textile Mills,Dartmouth College,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Big Data in Spatial Economics,"F1, R1",Dave Donaldson,Massachusetts Institute of Technology,,,,,,,,,,,Nick Tsivanidis,Male,,,,,,NA,NA,NA,NA,NA
Nico Voigtlaender,How Merchant Towns Shaped Parliaments: From the Norman Conquest of England to the Great Reform Act,University of California-Los Angeles,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M302",American Economic Association,"Historical Perspective on Cities, Institutions and Economic Activity","O4, N2",Laura Alfaro,Harvard University,,,,,,,,,,,Nico Voigtlaender,Male,,,,,,NA,NA,NA,NA,NA
Nicola Gennaioli,"Memory, Attention, and Choice",Bocconi University,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 7",American Economic Association,"Foundations of Belief Formation: Perceptional and Cognitive Biases, Emotional Coloring, and the Role of Memory","D8, E7",Ulrike Malmendier,University of California-Berkeley,,,,,,,,,,,NICOLA GENNAIOLI,Male,,,,,,NA,NA,NA,NA,NA
Nicola Lacetera,Paying for Kidneys? A Randomized Survey and Choice Experiment,University of Toronto,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 5",American Economic Association,"Sex, Drugs, Kidneys and Migrants: Economic Analyses of Contested Transactions","B5, D4",Nicola Lacetera,University of Toronto,Matthew Weinzierl,Harvard University,Stefanie Stantcheva,Harvard University,Jennifer Doleac,Texas A&M University,Nicola Lacetera,University of Toronto,,,Nicola Lacetera,Male,,,,,,NA,NA,NA,NA,NA
Nicola Limodio,"Terrorism Financing, Recruitment and Attacks: Evidence from a Natural Experiment in Pakistan",Bocconi University,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 3",Economics of National Security Association,Economics of National Security,"H5, F5",Eli Berman,University of California-San Diego,,,,,,,,,,,Nicola Limodio,Unknown,,,,,,NA,NA,NA,NA,NA
Nicolas Morales,The IT Boom And Other Unintended Consequences of Chasing the American Dream,University of Michigan,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, A705",American Economic Association,Measuring Gains from International Migration,"F2, O1",Michael A. Clemens,Center for Global Development,William Kerr,Harvard Business School,Elisa Giannone,Pennsylvania State University,Na'ama Shenhav,Dartmouth College,,,,,Nicolas Morales,Male,,,,,,NA,NA,NA,NA,NA
Nicolas Serrano-Velarde,"Back to Basics: Basic Research Spillovers, Innovation Policy and Growth",Bocconi University and IGIER,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A602",American Economic Association,R&D Spillovers and Innovation Policy,"O3, H2",Philippe Aghion,Harvard University and NBER,Danielle Li,Massachusetts Institute of Technology and NBER,Rasmus Lentz,University of Wisconsin-Madison,Maik Schneider,University of Bath,Charles Jones,Stanford University and NBER,,,NICOLAS SERRANO-VELARDE,Male,,,,,,NA,NA,NA,NA,NA
Nicolas Vincent,Growing Productivity without Growing Wages: The Micro-Level Anatomy of the Aggregate Labor Share Decline,HEC Montreal,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",International Society for Inventory Research,Heterogeneity and Aggregate Dynamics: Lessons from the Micro Data,E3,Thomas Winberry,University of Chicago,George Alessandria,University of Rochester,Ezra Oberfield,Princeton University,Monika Piazzesi,Stanford University,,,,,Nicolas Vincent,Male,,,,,,NA,NA,NA,NA,NA
Nicolas Vincent,Growing Productivity without Growing Wages: The Micro-Level Anatomy of the Aggregate Labor Share Decline,HEC Montreal,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",International Society for Inventory Research,Heterogeneity and Aggregate Dynamics: Lessons from the Micro Data,E3,Thomas Winberry,University of Chicago,George Alessandria,University of Rochester,Ezra Oberfield,Princeton University,Monika Piazzesi,Stanford University,,,,,Nicolas Vincent,Male,,,,,,NA,NA,NA,NA,NA
Nicole Nestoriak,Private Equity Buyouts and Workplace Safety,U.S. Bureau of Labor Statistics,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 6",American Economic Association,Private Equity and Firm Performance,"D2, J3",Josh Lerner,Harvard University,Antoinette Schoar,Massachusetts Institute of Technology,Steven Kaplan,University of Chicago,René Stulz,Ohio State University,Per Stromberg,University of Chicago,,,NICOLE NESTORIAK,Female,,,,,,NA,NA,NA,NA,NA
Nikhil Agarwal,An Empirical Framework for Sequential Assignment: The Allocation of Deceased Donor Kidneys,Massachusetts Institute of Technology,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, L507",Econometric Society,"Health Economics: Theory, Econometrics, and Data","I1, L1",Neale Mahoney,University of Chicago,,,,,,,,,,,NIKHIL AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Nikhil Naik,Computer Vision and Real Estate: Do Looks Matter and Do Incentives Determine Looks?,Harvard University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University,,,Nikhil Naik,Male,,,,,,NA,NA,NA,NA,NA
Nikolai Roussanov,Marketing Mutual Funds,University of Pennsylvania,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 212-213-214",American Finance Association,Mutual Fund Flows,G1,Marcin Kacperczyk,Imperial College London,Jonathan Berk,Stanford University,Savitar Sundaresan,Imperial College London,Ali Hortaçsu,University of Chicago,,,,,Nikolai Roussanov,Male,,,,,,NA,NA,NA,NA,NA
Nikolas Zolas,Fast Adjustment to Exchange Rate Shocks,U.S. Census Bureau,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,High-frequency Data and Real Economic Activity,"E2, F4",Andrew H. McCallum,Federal Reserve Board,Dan Silverman,Arizona State University,Lorenz Kueng,Northwestern University,Matthew Notowidigdo,Northwestern University,,,,,Nikolas Zolas,Male,,,,,,NA,NA,NA,NA,NA
